"Hours","whyplay","Gender","Age","Work","Degree","GAD_T","SWL_T","SPIN_T","Anxiety_Type"
45,349,2,21,1,5,16,19,29,"Mixed_Anxiety"
35,154,2,19,3,3,0,26,5,"No_Anxiety"
25,206,2,19,2,2,19,10,34,"Mixed_Anxiety"
12,349,2,23,1,5,0,23,11,"No_Anxiety"
40,349,2,31,1,5,2,31,3,"No_Anxiety"
30,349,2,21,4,2,19,8,61,"Mixed_Anxiety"
30,206,2,22,1,2,2,32,8,"No_Anxiety"
45,206,2,19,1,2,0,21,17,"No_Anxiety"
25,349,2,23,4,2,1,18,22,"SAD"
25,349,2,18,3,3,2,26,23,"SAD"
20,206,2,18,3,3,21,10,5,"GAD"
12,154,2,21,2,2,0,23,17,"No_Anxiety"
15,154,2,21,2,2,0,17,29,"SAD"
10,349,2,28,1,2,2,23,7,"No_Anxiety"
25,349,2,19,2,2,6,25,5,"No_Anxiety"
10,301,2,20,2,2,1,26,5,"No_Anxiety"
10,206,2,18,2,2,3,24,9,"No_Anxiety"
12,206,2,28,1,5,4,12,5,"No_Anxiety"
40,319,3,19,3,4,3,27,18,"No_Anxiety"
7,309,2,18,2,2,6,12,16,"No_Anxiety"
20,154,2,39,1,1,2,17,9,"No_Anxiety"
20,154,1,20,2,2,5,18,44,"SAD"
8,206,2,23,1,5,2,30,7,"No_Anxiety"
15,154,2,18,3,2,3,25,26,"SAD"
25,206,2,25,2,5,8,10,21,"SAD"
28,154,2,19,2,2,7,26,35,"SAD"
30,154,2,21,2,5,4,11,17,"No_Anxiety"
20,154,2,23,1,2,1,29,6,"No_Anxiety"
8,349,2,19,2,3,6,33,17,"No_Anxiety"
30,229,2,21,2,2,2,28,3,"No_Anxiety"
20,154,2,18,2,2,1,13,37,"SAD"
11,206,2,18,2,5,4,23,15,"No_Anxiety"
25,349,2,18,2,2,2,27,17,"No_Anxiety"
40,206,2,20,2,2,7,9,24,"SAD"
40,154,2,18,2,2,8,15,23,"SAD"
35,206,2,18,3,2,3,25,5,"No_Anxiety"
10,206,2,19,3,3,7,20,16,"No_Anxiety"
10,206,2,21,2,2,4,23,27,"SAD"
20,206,2,20,2,2,7,12,11,"No_Anxiety"
12,154,2,18,2,2,2,20,17,"No_Anxiety"
25,206,2,19,2,2,4,22,39,"SAD"
30,349,2,29,1,2,3,19,17,"No_Anxiety"
18,206,2,18,3,2,11,10,36,"Mixed_Anxiety"
10,154,2,19,2,2,7,25,17,"No_Anxiety"
16,349,2,22,2,2,2,18,12,"No_Anxiety"
21,349,2,23,2,1,5,15,2,"No_Anxiety"
8,154,2,18,2,2,4,14,43,"SAD"
30,154,1,24,4,5,10,18,60,"Mixed_Anxiety"
17,206,2,23,2,2,8,19,31,"SAD"
20,154,2,18,3,3,20,20,49,"Mixed_Anxiety"
20,206,2,20,2,2,11,16,13,"GAD"
25,154,2,20,4,2,7,12,38,"SAD"
30,154,1,19,2,2,5,16,41,"SAD"
24,349,2,21,4,3,12,5,58,"Mixed_Anxiety"
15,349,2,19,2,3,8,20,24,"SAD"
112,349,2,20,1,2,4,17,13,"No_Anxiety"
15,349,2,22,3,2,14,19,34,"Mixed_Anxiety"
30,349,2,19,2,2,3,33,15,"No_Anxiety"
14,206,2,19,2,2,2,18,7,"No_Anxiety"
20,154,2,18,2,2,1,24,26,"SAD"
30,206,2,18,3,2,5,27,6,"No_Anxiety"
10,154,2,24,1,5,5,21,13,"No_Anxiety"
20,206,1,24,2,2,8,7,36,"SAD"
24,91,2,19,2,2,0,22,22,"SAD"
20,349,2,19,3,3,7,10,38,"SAD"
16,206,2,18,3,3,2,32,11,"No_Anxiety"
10,206,2,26,1,1,3,16,21,"SAD"
15,154,2,20,2,5,3,16,10,"No_Anxiety"
6,154,2,23,1,5,0,27,3,"No_Anxiety"
30,206,2,22,2,5,7,30,57,"SAD"
50,206,2,19,2,2,8,12,47,"SAD"
30,206,2,18,4,2,1,17,9,"No_Anxiety"
15,206,2,20,2,2,5,24,5,"No_Anxiety"
20,349,2,25,2,2,5,11,21,"SAD"
25,349,2,22,1,2,6,12,17,"No_Anxiety"
13,154,2,23,2,5,5,30,0,"No_Anxiety"
20,154,2,18,3,3,6,21,26,"SAD"
7,154,2,18,2,3,3,28,17,"No_Anxiety"
20,154,2,18,3,2,8,29,18,"No_Anxiety"
20,154,2,18,3,3,3,26,9,"No_Anxiety"
25,154,2,21,1,2,2,26,41,"SAD"
8,206,2,22,5,2,5,24,3,"No_Anxiety"
21,154,2,24,2,2,16,10,44,"Mixed_Anxiety"
10,349,2,19,2,2,3,16,10,"No_Anxiety"
60,206,2,19,2,5,0,11,4,"No_Anxiety"
8,206,2,23,1,5,7,24,32,"SAD"
18,154,2,18,2,2,0,26,3,"No_Anxiety"
21,349,2,18,2,2,6,22,18,"No_Anxiety"
35,154,2,18,1,2,3,25,6,"No_Anxiety"
45,309,2,19,2,2,1,14,13,"No_Anxiety"
24,154,2,20,2,2,3,17,13,"No_Anxiety"
36,349,2,23,4,2,16,7,8,"GAD"
10,309,2,18,2,2,2,17,9,"No_Anxiety"
17,206,2,19,2,3,12,20,32,"Mixed_Anxiety"
8,154,2,18,2,2,4,16,9,"No_Anxiety"
30,206,2,22,2,5,8,19,26,"SAD"
15,154,2,34,1,5,4,21,10,"No_Anxiety"
10,206,2,18,3,2,0,10,16,"No_Anxiety"
50,206,2,20,2,2,13,8,34,"Mixed_Anxiety"
80,206,2,18,4,2,13,5,21,"Mixed_Anxiety"
21,349,2,18,2,2,1,19,14,"No_Anxiety"
20,206,2,18,2,2,0,31,10,"No_Anxiety"
30,349,2,22,2,2,6,20,18,"No_Anxiety"
10,154,2,20,2,5,0,30,3,"No_Anxiety"
24,349,2,18,3,3,3,12,18,"No_Anxiety"
30,206,2,18,3,3,4,8,11,"No_Anxiety"
12,206,2,24,2,2,1,27,2,"No_Anxiety"
8,206,1,19,2,2,2,25,14,"No_Anxiety"
9,206,2,23,2,5,4,31,13,"No_Anxiety"
18,154,2,18,5,2,4,25,45,"SAD"
50,206,2,18,3,2,11,13,17,"GAD"
30,154,2,26,1,5,0,22,13,"No_Anxiety"
20,206,2,24,1,5,0,25,10,"No_Anxiety"
15,206,2,27,1,5,12,16,20,"Mixed_Anxiety"
10,154,2,20,2,2,6,26,22,"SAD"
35,31,2,18,2,2,3,28,27,"SAD"
20,154,2,18,2,2,14,20,32,"Mixed_Anxiety"
21,206,2,18,3,2,8,10,21,"SAD"
8,154,2,18,3,3,5,27,24,"SAD"
12,206,2,24,1,2,5,27,32,"SAD"
20,206,2,19,2,2,11,14,22,"Mixed_Anxiety"
10,154,2,24,1,5,3,17,23,"SAD"
4,154,2,18,3,3,8,16,17,"No_Anxiety"
10,309,2,20,2,2,1,13,23,"SAD"
20,206,2,18,2,2,10,12,17,"GAD"
4,154,2,19,2,2,9,10,17,"No_Anxiety"
20,206,2,19,4,2,3,13,7,"No_Anxiety"
30,206,2,18,3,2,14,7,48,"Mixed_Anxiety"
14,206,2,21,4,2,1,18,6,"No_Anxiety"
25,206,2,20,2,2,2,18,40,"SAD"
2,206,2,22,2,5,8,27,44,"SAD"
65,206,2,20,2,2,0,26,1,"No_Anxiety"
40,154,2,18,3,3,0,27,17,"No_Anxiety"
70,349,2,18,2,3,5,17,43,"SAD"
20,206,2,18,2,2,1,25,8,"No_Anxiety"
5,349,2,18,3,3,8,31,14,"No_Anxiety"
7,349,2,19,2,2,0,26,5,"No_Anxiety"
30,206,2,18,2,2,4,18,4,"No_Anxiety"
21,154,2,26,2,2,4,28,16,"No_Anxiety"
15,154,2,25,2,5,2,13,2,"No_Anxiety"
16,154,2,20,2,3,7,22,8,"No_Anxiety"
50,206,2,18,2,5,0,8,5,"No_Anxiety"
14,154,2,20,2,2,8,14,21,"SAD"
30,206,2,21,4,2,4,7,14,"No_Anxiety"
20,154,2,18,2,2,2,23,17,"No_Anxiety"
30,206,2,22,1,5,16,14,27,"Mixed_Anxiety"
7,154,2,19,2,2,1,32,7,"No_Anxiety"
25,206,2,18,3,2,2,22,9,"No_Anxiety"
21,206,2,20,2,2,6,16,17,"No_Anxiety"
18,206,2,19,2,2,2,9,21,"SAD"
10,206,2,19,2,2,3,16,25,"SAD"
96,154,2,20,2,2,3,15,25,"SAD"
20,206,2,26,1,2,1,30,1,"No_Anxiety"
14,154,2,22,2,5,1,18,23,"SAD"
20,206,2,22,2,2,4,18,15,"No_Anxiety"
25,349,2,21,4,2,9,18,10,"No_Anxiety"
10,206,2,25,4,1,10,13,5,"GAD"
20,154,2,21,2,2,5,12,18,"No_Anxiety"
4,154,2,21,2,5,5,17,16,"No_Anxiety"
24,288,3,18,1,4,0,5,0,"No_Anxiety"
25,178,2,18,3,3,4,25,23,"SAD"
30,299,2,22,2,2,11,10,45,"Mixed_Anxiety"
20,385,2,20,2,5,1,32,25,"SAD"
6,154,2,21,2,5,0,32,24,"SAD"
15,349,2,22,2,5,5,28,31,"SAD"
25,349,2,19,2,2,4,22,10,"No_Anxiety"
10,154,2,19,2,2,3,25,8,"No_Anxiety"
25,349,2,22,2,5,16,22,0,"GAD"
40,154,2,18,2,2,3,22,5,"No_Anxiety"
14,206,2,18,3,2,9,17,24,"SAD"
30,206,2,22,1,2,0,17,5,"No_Anxiety"
15,206,2,19,2,2,2,22,11,"No_Anxiety"
50,206,2,20,4,2,3,11,30,"SAD"
10,349,2,20,1,2,8,7,60,"SAD"
25,206,2,19,5,2,14,14,43,"Mixed_Anxiety"
15,206,2,21,2,2,3,23,4,"No_Anxiety"
10,206,2,21,2,3,6,26,13,"No_Anxiety"
28,206,2,21,4,1,5,9,16,"No_Anxiety"
25,206,2,21,1,2,0,14,41,"SAD"
10,206,2,18,3,2,2,22,18,"No_Anxiety"
20,154,2,20,2,2,1,20,3,"No_Anxiety"
10,154,2,18,2,2,16,12,29,"Mixed_Anxiety"
10,206,2,19,2,2,3,27,23,"SAD"
20,206,2,21,2,5,17,18,38,"Mixed_Anxiety"
10,309,2,20,2,2,2,13,12,"No_Anxiety"
20,206,2,20,2,2,6,27,0,"No_Anxiety"
25,206,2,25,2,5,6,21,8,"No_Anxiety"
30,206,2,18,2,2,2,24,7,"No_Anxiety"
21,154,2,22,1,2,0,35,3,"No_Anxiety"
10,154,2,26,2,2,1,11,15,"No_Anxiety"
25,349,2,18,3,3,2,34,35,"SAD"
30,206,2,20,2,2,0,26,5,"No_Anxiety"
40,154,2,18,3,3,3,11,32,"SAD"
30,349,2,20,2,2,8,20,4,"No_Anxiety"
35,154,1,21,4,2,6,13,32,"SAD"
15,154,2,22,2,3,4,22,28,"SAD"
15,154,2,18,3,3,12,21,20,"Mixed_Anxiety"
35,206,2,18,3,2,8,20,11,"No_Anxiety"
20,206,2,24,3,2,1,14,1,"No_Anxiety"
28,154,2,18,2,2,0,19,10,"No_Anxiety"
15,206,2,19,2,2,0,14,7,"No_Anxiety"
15,206,2,22,1,2,2,18,33,"SAD"
24,154,2,18,2,2,6,30,12,"No_Anxiety"
5,349,2,22,4,5,6,5,17,"No_Anxiety"
25,206,2,20,2,5,2,23,18,"No_Anxiety"
45,206,3,23,2,5,2,18,15,"No_Anxiety"
30,206,2,22,1,2,7,10,19,"SAD"
7,309,2,23,5,2,2,21,4,"No_Anxiety"
5,154,2,18,3,2,1,31,24,"SAD"
12,309,2,22,2,5,13,11,25,"Mixed_Anxiety"
24,349,1,18,2,2,6,21,39,"SAD"
8,154,2,18,3,2,6,12,13,"No_Anxiety"
30,349,2,21,2,5,11,22,21,"Mixed_Anxiety"
24,206,2,18,2,2,4,19,25,"SAD"
18,206,2,29,1,5,6,14,14,"No_Anxiety"
17,154,2,20,2,2,5,26,34,"SAD"
40,206,2,18,3,2,2,19,5,"No_Anxiety"
12,206,2,18,3,2,1,26,30,"SAD"
8,206,2,20,1,2,3,13,6,"No_Anxiety"
15,206,2,23,4,2,0,24,22,"SAD"
21,206,2,18,2,2,4,20,17,"No_Anxiety"
60,206,2,20,2,2,2,8,37,"SAD"
21,32,1,19,2,3,4,10,29,"SAD"
21,154,2,19,2,2,0,18,24,"SAD"
30,349,2,23,2,2,1,35,0,"No_Anxiety"
12,154,2,23,2,2,5,13,33,"SAD"
20,206,2,18,3,2,0,20,54,"SAD"
10,206,2,25,1,5,5,20,10,"No_Anxiety"
28,206,2,27,1,2,1,30,20,"SAD"
8,154,1,19,2,2,5,25,33,"SAD"
15,349,2,20,2,2,10,13,32,"Mixed_Anxiety"
5,154,1,18,2,2,18,8,15,"GAD"
10,206,2,18,2,2,8,16,23,"SAD"
24,349,2,19,2,2,2,29,16,"No_Anxiety"
18,154,2,18,4,2,2,17,17,"No_Anxiety"
40,206,2,20,1,2,1,32,38,"SAD"
20,206,2,24,1,2,6,15,41,"SAD"
20,206,2,19,2,1,3,21,11,"No_Anxiety"
40,349,2,20,2,5,7,15,9,"No_Anxiety"
15,233,2,19,1,2,2,22,14,"No_Anxiety"
39,309,2,18,3,2,2,11,16,"No_Anxiety"
10,206,2,18,3,2,2,25,14,"No_Anxiety"
35,206,2,20,2,2,5,15,10,"No_Anxiety"
30,154,2,24,1,5,3,25,20,"SAD"
20,154,2,19,2,2,3,25,16,"No_Anxiety"
2,206,2,18,3,2,7,24,17,"No_Anxiety"
12,309,2,18,3,3,8,15,36,"SAD"
21,154,2,22,2,5,2,10,11,"No_Anxiety"
40,309,1,22,4,5,7,14,6,"No_Anxiety"
9,154,2,20,2,2,6,29,8,"No_Anxiety"
8,154,1,21,2,5,3,17,32,"SAD"
25,214,2,21,2,5,2,11,25,"SAD"
21,154,2,21,2,5,2,16,10,"No_Anxiety"
20,154,2,19,2,2,4,11,24,"SAD"
35,154,2,25,2,2,2,10,21,"SAD"
14,154,2,23,2,2,7,6,18,"No_Anxiety"
38,206,2,21,2,2,19,6,8,"GAD"
32,154,2,25,2,5,2,34,11,"No_Anxiety"
38,206,2,21,2,2,19,6,8,"GAD"
42,206,2,20,2,5,5,8,10,"No_Anxiety"
16,154,2,22,2,2,6,21,8,"No_Anxiety"
16,206,2,19,2,2,11,32,16,"GAD"
25,154,3,20,2,2,8,18,24,"SAD"
8,309,2,18,2,2,13,12,53,"Mixed_Anxiety"
20,206,2,22,1,2,3,21,12,"No_Anxiety"
12,154,2,21,1,2,2,31,12,"No_Anxiety"
14,154,2,19,2,2,7,11,45,"SAD"
28,349,2,21,2,5,2,30,9,"No_Anxiety"
20,206,2,20,1,2,6,17,23,"SAD"
20,154,1,27,1,5,0,27,4,"No_Anxiety"
12,154,2,24,1,5,5,19,21,"SAD"
25,206,2,18,4,2,5,14,43,"SAD"
25,206,2,22,2,2,7,9,22,"SAD"
30,206,2,22,2,2,2,28,15,"No_Anxiety"
20,154,2,18,3,3,15,6,21,"Mixed_Anxiety"
12,349,2,22,2,5,5,23,6,"No_Anxiety"
14,206,2,18,2,2,13,17,14,"GAD"
40,154,2,20,2,2,5,14,36,"SAD"
15,154,2,19,2,2,12,17,24,"Mixed_Anxiety"
15,154,2,23,4,5,5,28,16,"No_Anxiety"
15,206,2,18,1,2,4,32,60,"SAD"
40,206,2,19,2,2,3,10,22,"SAD"
20,206,2,19,4,2,2,26,25,"SAD"
5,206,2,18,3,3,0,25,12,"No_Anxiety"
28,206,1,24,2,2,7,22,18,"No_Anxiety"
20,154,2,21,2,2,0,35,9,"No_Anxiety"
35,206,2,23,2,2,2,25,0,"No_Anxiety"
35,349,2,18,3,3,18,14,35,"Mixed_Anxiety"
45,206,2,21,3,3,5,9,47,"SAD"
15,349,2,18,3,3,1,30,13,"No_Anxiety"
20,206,2,22,2,2,13,9,18,"GAD"
15,206,1,20,1,2,12,30,16,"GAD"
19,154,2,23,1,5,4,30,34,"SAD"
15,154,1,22,2,2,1,26,6,"No_Anxiety"
8,154,2,23,1,5,21,5,14,"GAD"
20,206,1,19,2,2,8,26,8,"No_Anxiety"
12,154,2,27,1,1,1,23,25,"SAD"
40,206,2,22,2,2,17,17,0,"GAD"
10,349,2,20,4,2,1,27,7,"No_Anxiety"
14,154,2,22,2,2,5,19,35,"SAD"
4,349,2,18,3,3,0,31,5,"No_Anxiety"
8,154,2,22,2,2,1,16,25,"SAD"
35,154,2,18,3,3,0,33,19,"SAD"
35,206,2,21,4,2,6,13,30,"SAD"
30,206,2,24,2,5,12,7,44,"Mixed_Anxiety"
16,154,2,18,3,3,6,27,22,"SAD"
15,154,2,22,2,5,0,26,19,"SAD"
25,206,2,20,2,2,7,28,24,"SAD"
12,154,2,20,2,5,11,23,17,"GAD"
60,206,2,18,3,3,3,30,7,"No_Anxiety"
7,154,2,18,3,2,8,30,12,"No_Anxiety"
35,206,2,19,2,2,11,12,22,"Mixed_Anxiety"
100,206,2,20,2,2,4,24,0,"No_Anxiety"
8,309,1,18,3,2,6,23,21,"SAD"
60,206,2,20,3,2,8,20,29,"SAD"
10,154,2,18,2,2,4,18,29,"SAD"
10,309,2,25,1,5,17,14,29,"Mixed_Anxiety"
10,391,2,24,1,5,4,21,14,"No_Anxiety"
15,206,2,20,1,2,1,23,2,"No_Anxiety"
15,206,2,19,2,2,9,21,4,"No_Anxiety"
20,79,2,18,2,2,13,11,12,"GAD"
4,206,2,18,2,2,17,6,41,"Mixed_Anxiety"
70,154,2,19,2,2,13,8,29,"Mixed_Anxiety"
12,154,2,23,1,2,3,19,19,"SAD"
20,154,2,23,1,2,9,8,45,"SAD"
30,154,1,22,1,4,6,35,31,"SAD"
30,206,2,25,1,2,13,13,21,"Mixed_Anxiety"
70,206,2,18,2,2,4,35,11,"No_Anxiety"
20,206,2,18,3,3,2,33,7,"No_Anxiety"
20,206,2,22,2,2,15,6,42,"Mixed_Anxiety"
21,206,2,18,2,2,4,12,10,"No_Anxiety"
35,154,2,18,3,2,10,14,21,"Mixed_Anxiety"
20,349,2,20,2,2,2,29,11,"No_Anxiety"
20,349,2,21,4,2,5,16,13,"No_Anxiety"
20,206,2,20,2,2,3,23,13,"No_Anxiety"
25,154,2,20,2,2,5,27,8,"No_Anxiety"
20,154,2,20,4,2,9,31,18,"No_Anxiety"
15,206,2,23,1,2,5,21,26,"SAD"
10,206,2,18,3,2,7,16,8,"No_Anxiety"
20,349,2,18,3,2,9,22,23,"SAD"
8,154,2,31,1,5,1,30,1,"No_Anxiety"
25,309,2,18,3,2,17,35,9,"GAD"
8,206,2,18,3,5,1,15,17,"No_Anxiety"
55,206,2,19,2,2,2,17,16,"No_Anxiety"
12,154,2,24,1,5,1,32,19,"SAD"
30,154,2,21,2,2,11,17,24,"Mixed_Anxiety"
40,206,2,21,1,5,4,6,2,"No_Anxiety"
42,349,2,18,2,2,11,16,45,"Mixed_Anxiety"
30,154,2,18,2,2,6,26,36,"SAD"
30,349,2,20,2,2,7,7,31,"SAD"
20,154,2,21,2,2,2,27,7,"No_Anxiety"
10,352,2,18,3,3,4,24,48,"SAD"
10,206,2,26,2,1,9,13,26,"SAD"
55,209,2,20,2,2,6,24,23,"SAD"
7,206,2,20,2,2,0,34,18,"No_Anxiety"
10,154,2,27,2,4,3,34,7,"No_Anxiety"
25,154,1,33,4,5,4,22,10,"No_Anxiety"
10,154,2,27,2,4,3,34,7,"No_Anxiety"
40,154,2,22,1,5,1,29,12,"No_Anxiety"
5,154,2,19,2,2,14,10,42,"Mixed_Anxiety"
15,154,2,24,2,5,0,29,4,"No_Anxiety"
40,206,2,18,1,2,3,22,8,"No_Anxiety"
20,154,1,18,2,2,16,28,39,"Mixed_Anxiety"
20,154,2,26,1,2,6,11,36,"SAD"
40,206,2,18,3,2,8,28,10,"No_Anxiety"
20,206,2,20,2,2,0,30,11,"No_Anxiety"
40,206,2,24,4,2,15,5,21,"Mixed_Anxiety"
20,206,2,27,2,2,4,11,13,"No_Anxiety"
20,206,2,24,1,1,1,28,4,"No_Anxiety"
14,206,1,23,1,2,14,20,22,"Mixed_Anxiety"
25,154,2,19,2,2,11,9,38,"Mixed_Anxiety"
25,154,2,18,3,3,0,29,33,"SAD"
15,206,2,18,1,2,5,18,29,"SAD"
20,154,2,20,2,2,7,24,44,"SAD"
28,206,2,21,3,2,7,15,21,"SAD"
12,206,2,18,2,5,5,32,7,"No_Anxiety"
10,206,2,18,3,3,0,32,11,"No_Anxiety"
15,154,2,21,2,2,12,20,26,"Mixed_Anxiety"
20,154,2,18,2,2,0,28,16,"No_Anxiety"
30,371,2,18,4,2,3,33,17,"No_Anxiety"
63,206,2,20,2,5,1,31,11,"No_Anxiety"
10,206,2,19,2,2,4,25,31,"SAD"
7,206,1,31,1,5,4,23,8,"No_Anxiety"
5,206,2,25,2,4,4,26,28,"SAD"
20,206,2,20,2,5,1,23,12,"No_Anxiety"
20,154,2,18,3,2,5,15,23,"SAD"
35,154,2,19,4,2,8,10,25,"SAD"
20,349,2,24,2,2,5,10,5,"No_Anxiety"
8,206,2,20,1,5,5,10,11,"No_Anxiety"
8,154,2,18,3,3,3,24,23,"SAD"
20,154,2,18,4,2,4,18,14,"No_Anxiety"
7,154,2,18,2,2,4,23,28,"SAD"
15,206,2,19,2,2,5,11,11,"No_Anxiety"
35,154,2,19,1,3,0,18,17,"No_Anxiety"
20,154,2,18,3,3,4,18,17,"No_Anxiety"
18,154,2,24,4,3,5,16,27,"SAD"
10,154,2,18,3,2,5,25,22,"SAD"
30,154,2,18,3,2,3,15,25,"SAD"
10,154,2,22,2,2,2,24,28,"SAD"
6,349,1,20,2,5,11,16,32,"Mixed_Anxiety"
6,154,2,20,1,2,2,25,22,"SAD"
4,154,1,25,2,4,1,35,8,"No_Anxiety"
35,206,2,18,3,3,0,28,14,"No_Anxiety"
14,206,2,20,2,2,8,24,7,"No_Anxiety"
30,154,2,18,5,2,8,28,23,"SAD"
2,206,1,20,2,2,3,20,29,"SAD"
20,154,2,18,3,5,0,34,12,"No_Anxiety"
16,206,2,18,3,3,1,6,24,"SAD"
4,154,2,18,3,2,21,6,35,"Mixed_Anxiety"
14,154,2,31,1,5,13,21,33,"Mixed_Anxiety"
8,154,2,20,2,2,0,33,8,"No_Anxiety"
20,206,2,24,1,2,8,7,40,"SAD"
15,206,1,31,4,1,0,28,10,"No_Anxiety"
30,349,2,20,2,5,6,10,9,"No_Anxiety"
40,206,2,22,2,5,0,12,12,"No_Anxiety"
8,309,2,20,2,2,8,14,18,"No_Anxiety"
15,349,2,18,3,2,8,25,20,"SAD"
8,309,2,20,2,2,8,14,18,"No_Anxiety"
30,206,2,19,2,2,3,18,30,"SAD"
14,206,2,20,2,5,7,18,30,"SAD"
15,154,2,22,2,2,2,21,11,"No_Anxiety"
25,349,2,18,2,2,0,18,4,"No_Anxiety"
40,129,2,22,4,2,13,8,26,"Mixed_Anxiety"
24,206,2,31,1,5,2,27,9,"No_Anxiety"
40,206,2,21,4,5,21,5,59,"Mixed_Anxiety"
8,349,2,21,2,2,7,9,25,"SAD"
15,206,2,19,2,5,18,26,17,"GAD"
10,215,2,18,3,2,9,20,8,"No_Anxiety"
0,349,2,19,2,2,8,25,11,"No_Anxiety"
35,154,1,21,4,5,1,26,11,"No_Anxiety"
2,154,2,22,2,5,3,23,1,"No_Anxiety"
8,154,2,24,1,5,3,27,11,"No_Anxiety"
12,349,2,22,2,3,1,28,16,"No_Anxiety"
15,154,2,22,2,2,14,13,28,"Mixed_Anxiety"
20,206,2,19,2,2,2,29,5,"No_Anxiety"
35,154,2,30,1,2,11,18,0,"GAD"
18,349,2,23,2,5,4,25,12,"No_Anxiety"
70,154,2,21,1,5,15,13,39,"Mixed_Anxiety"
44,349,2,19,2,2,9,30,15,"No_Anxiety"
25,206,2,21,1,5,13,6,19,"Mixed_Anxiety"
25,397,2,24,2,5,0,22,3,"No_Anxiety"
35,375,2,22,1,5,2,13,20,"SAD"
17,206,2,18,2,2,10,21,27,"Mixed_Anxiety"
30,154,2,19,2,2,2,23,6,"No_Anxiety"
30,349,2,22,4,5,8,19,14,"No_Anxiety"
5,154,2,23,1,5,3,25,13,"No_Anxiety"
30,349,2,27,4,5,10,16,10,"GAD"
20,154,2,21,2,2,2,25,12,"No_Anxiety"
21,154,2,20,2,2,2,13,5,"No_Anxiety"
25,206,2,18,2,2,5,29,31,"SAD"
20,206,2,19,2,2,3,13,28,"SAD"
10,206,2,25,1,5,5,31,11,"No_Anxiety"
12,154,2,20,2,5,2,17,30,"SAD"
35,278,2,21,2,5,2,17,14,"No_Anxiety"
15,206,2,19,2,3,14,10,51,"Mixed_Anxiety"
9,154,2,19,2,2,4,25,14,"No_Anxiety"
20,206,2,18,4,3,0,22,24,"SAD"
40,349,2,19,2,2,8,18,59,"SAD"
18,206,2,19,2,5,4,28,12,"No_Anxiety"
20,154,2,18,2,2,0,29,11,"No_Anxiety"
40,154,2,20,2,2,6,18,20,"SAD"
14,206,2,23,2,2,10,8,60,"Mixed_Anxiety"
30,206,2,21,2,2,0,31,6,"No_Anxiety"
40,206,2,18,2,2,21,7,17,"GAD"
5,154,2,20,2,2,13,23,33,"Mixed_Anxiety"
40,154,2,20,2,2,1,19,35,"SAD"
60,206,2,18,2,5,10,12,31,"Mixed_Anxiety"
15,206,2,38,1,3,8,21,31,"SAD"
10,206,2,18,2,2,0,19,34,"SAD"
24,154,2,22,2,5,0,20,17,"No_Anxiety"
20,32,2,19,2,2,9,25,51,"SAD"
54,349,2,18,1,2,0,22,6,"No_Anxiety"
12,309,2,20,1,2,13,17,52,"Mixed_Anxiety"
15,206,2,21,2,5,5,22,5,"No_Anxiety"
16,206,2,18,3,2,2,21,18,"No_Anxiety"
14,154,2,21,2,2,0,23,12,"No_Anxiety"
50,206,2,20,4,2,7,17,14,"No_Anxiety"
30,206,2,19,2,2,5,22,19,"SAD"
50,206,2,26,1,5,5,21,1,"No_Anxiety"
10,154,2,22,1,2,9,20,13,"No_Anxiety"
7,154,1,18,3,2,7,31,25,"SAD"
50,349,2,21,1,2,5,10,8,"No_Anxiety"
30,309,2,31,1,5,13,18,11,"GAD"
15,154,2,23,1,2,8,27,17,"No_Anxiety"
30,206,2,19,2,2,2,33,12,"No_Anxiety"
20,349,2,18,3,2,17,5,52,"Mixed_Anxiety"
10,349,2,22,2,2,2,18,13,"No_Anxiety"
15,154,2,22,1,5,1,28,5,"No_Anxiety"
30,154,2,35,1,1,0,30,1,"No_Anxiety"
18,154,2,22,1,5,5,25,5,"No_Anxiety"
20,154,2,18,3,2,8,21,30,"SAD"
8,154,2,20,2,2,3,12,39,"SAD"
50,206,1,24,4,5,3,22,37,"SAD"
7,154,2,23,2,2,12,14,24,"Mixed_Anxiety"
22,206,2,22,4,2,6,7,10,"No_Anxiety"
30,154,2,23,1,2,6,17,3,"No_Anxiety"
21,154,2,18,3,2,12,11,40,"Mixed_Anxiety"
10,154,2,31,1,2,10,30,49,"Mixed_Anxiety"
30,206,2,19,2,2,2,24,17,"No_Anxiety"
15,206,2,18,2,2,3,20,9,"No_Anxiety"
20,154,2,21,2,2,4,22,17,"No_Anxiety"
14,154,1,18,1,2,3,14,8,"No_Anxiety"
40,206,2,22,1,2,3,27,17,"No_Anxiety"
10,154,2,18,2,2,5,18,27,"SAD"
15,154,2,27,1,2,11,17,45,"Mixed_Anxiety"
12,154,2,21,2,2,6,14,16,"No_Anxiety"
20,206,2,19,2,2,2,29,30,"SAD"
10,206,2,18,3,3,3,27,23,"SAD"
24,154,2,20,2,5,2,25,4,"No_Anxiety"
30,154,2,18,3,2,8,15,38,"SAD"
10,154,1,25,2,2,11,14,50,"Mixed_Anxiety"
15,32,2,20,1,2,3,26,15,"No_Anxiety"
7,206,1,25,2,2,17,6,34,"Mixed_Anxiety"
10,206,1,20,2,2,4,18,7,"No_Anxiety"
25,154,2,18,3,2,1,26,15,"No_Anxiety"
15,154,2,19,2,2,2,18,8,"No_Anxiety"
28,206,2,21,2,2,0,17,36,"SAD"
